dataset,date_ym,n,n_id,n_id_distinct,archived_on
mhs003accommstatus,1929-10,10,10,10,2024-07-09
mhs003accommstatus,1929-11,10,10,10,2024-07-09
mhs003accommstatus,1930-01,15,15,10,2024-07-09
mhs003accommstatus,1930-02,20,20,10,2024-07-09
mhs003accommstatus,1930-04,10,10,10,2024-07-09
mhs003accommstatus,1930-05,10,10,10,2024-07-09
mhs003accommstatus,1930-06,15,15,10,2024-07-09
mhs003accommstatus,1930-07,40,40,10,2024-07-09
mhs003accommstatus,1930-08,15,15,10,2024-07-09
mhs003accommstatus,1930-10,25,25,10,2024-07-09
mhs003accommstatus,1930-11,10,10,10,2024-07-09
mhs003accommstatus,1930-12,10,10,10,2024-07-09
mhs003accommstatus,1931-01,25,25,10,2024-07-09
mhs003accommstatus,1931-02,10,10,10,2024-07-09
mhs003accommstatus,1931-04,20,20,10,2024-07-09
mhs003accommstatus,1931-05,10,10,10,2024-07-09
mhs003accommstatus,1931-06,10,10,10,2024-07-09
mhs003accommstatus,1931-07,15,15,10,2024-07-09
mhs003accommstatus,1931-09,10,10,10,2024-07-09
mhs003accommstatus,1931-10,50,50,10,2024-07-09
mhs003accommstatus,1931-11,15,15,10,2024-07-09
mhs003accommstatus,1932-01,15,15,10,2024-07-09
mhs003accommstatus,1932-02,10,10,10,2024-07-09
mhs003accommstatus,1932-03,10,10,10,2024-07-09
mhs003accommstatus,1932-04,10,10,10,2024-07-09
mhs003accommstatus,1932-05,45,45,10,2024-07-09
mhs003accommstatus,1932-06,25,25,10,2024-07-09
mhs003accommstatus,1932-07,10,10,10,2024-07-09
mhs003accommstatus,1932-08,10,10,10,2024-07-09
mhs003accommstatus,1932-09,10,10,10,2024-07-09
mhs003accommstatus,1932-10,10,10,10,2024-07-09
mhs003accommstatus,1932-11,30,30,10,2024-07-09
mhs003accommstatus,1932-12,10,10,10,2024-07-09
mhs003accommstatus,1933-01,25,25,10,2024-07-09
mhs003accommstatus,1933-02,10,10,10,2024-07-09
mhs003accommstatus,1933-03,25,25,10,2024-07-09
mhs003accommstatus,1933-04,20,20,10,2024-07-09
mhs003accommstatus,1933-05,25,25,10,2024-07-09
mhs003accommstatus,1933-06,15,15,10,2024-07-09
